currSessionId,currGameId,currRoundId,playerId,playerType,playerCurrInvestEcon,playerCurrInvestEnv,envState
"222028SMT['CC', 'CC', 'CI']",1,0,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,0.39
"222028SMT['CC', 'CC', 'CI']",1,0,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,0.39
"222028SMT['CC', 'CC', 'CI']",1,1,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,2,3,0.4899999
"222028SMT['CC', 'CC', 'CI']",1,1,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,0.4899999
"222028SMT['CC', 'CC', 'CI']",1,0,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,0.39
"222028SMT['CC', 'CC', 'CI']",1,1,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,0.4899999
"222028SMT['CC', 'CC', 'CI']",1,2,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,0.5899999
"222028SMT['CC', 'CC', 'CI']",1,2,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,2,3,0.5899999
"222028SMT['CC', 'CC', 'CI']",1,2,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,2,3,0.5899999
"222028SMT['CC', 'CC', 'CI']",1,3,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,0.5299999
"222028SMT['CC', 'CC', 'CI']",1,3,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,0.5299999
"222028SMT['CC', 'CC', 'CI']",1,3,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,0.5299999
"222028SMT['CC', 'CC', 'CI']",1,4,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,0.4499998
"222028SMT['CC', 'CC', 'CI']",1,4,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,5,0,0.4499998
"222028SMT['CC', 'CC', 'CI']",1,4,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,0.4499998
"222028SMT['CC', 'CC', 'CI']",1,5,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,0.4399998
"222028SMT['CC', 'CC', 'CI']",1,5,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,0.4399998
"222028SMT['CC', 'CC', 'CI']",1,6,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,2,3,0.4199999
"222028SMT['CC', 'CC', 'CI']",1,6,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,0.4199999
"222028SMT['CC', 'CC', 'CI']",1,5,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,0.4399998
"222028SMT['CC', 'CC', 'CI']",1,6,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,0.4199999
"222028SMT['CC', 'CC', 'CI']",1,7,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,0.46
"222028SMT['CC', 'CC', 'CI']",1,7,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,2,3,0.46
"222028SMT['CC', 'CC', 'CI']",1,7,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,0.46
"222028SMT['CC', 'CC', 'CI']",1,8,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,0.55
"222028SMT['CC', 'CC', 'CI']",1,8,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,0.55
"222028SMT['CC', 'CC', 'CI']",1,8,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,2,3,0.55
"222028SMT['CC', 'CC', 'CI']",1,9,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,5,0,0.3899999
"222028SMT['CC', 'CC', 'CI']",1,9,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,5,0,0.3899999
"222028SMT['CC', 'CC', 'CI']",1,10,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,0.2799999
"222028SMT['CC', 'CC', 'CI']",1,10,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,5,0,0.2799999
"222028SMT['CC', 'CC', 'CI']",1,9,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,0.3899999
"222028SMT['CC', 'CC', 'CI']",1,10,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,2,3,0.2799999
"222028SMT['CC', 'CC', 'CI']",1,11,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,0.2799999
"222028SMT['CC', 'CC', 'CI']",1,11,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,0.2799999
"222028SMT['CC', 'CC', 'CI']",1,11,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,0.2799999
"222028SMT['CC', 'CC', 'CI']",1,12,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,0.1899999
"222028SMT['CC', 'CC', 'CI']",1,12,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,0.1899999
"222028SMT['CC', 'CC', 'CI']",1,13,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,5,0,0.04999989
"222028SMT['CC', 'CC', 'CI']",1,12,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,2,3,0.1899999
"222028SMT['CC', 'CC', 'CI']",1,13,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,5,0,0.04999989
"222028SMT['CC', 'CC', 'CI']",1,13,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,0.04999989
"222028SMT['CC', 'CC', 'CI']",1,14,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,0.01999989
"222028SMT['CC', 'CC', 'CI']",1,14,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,0.01999989
"222028SMT['CC', 'CC', 'CI']",1,14,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,0.01999989
"222028SMT['CC', 'CC', 'CI']",2,0,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,0.5700001
"222028SMT['CC', 'CC', 'CI']",2,0,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,0.5700001
"222028SMT['CC', 'CC', 'CI']",2,0,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,0.5700001
"222028SMT['CC', 'CC', 'CI']",2,1,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,0.6200001
"222028SMT['CC', 'CC', 'CI']",2,2,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,0.7500001
"222028SMT['CC', 'CC', 'CI']",2,2,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,0.7500001
"222028SMT['CC', 'CC', 'CI']",2,1,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,0.6200001
"222028SMT['CC', 'CC', 'CI']",2,1,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,0.6200001
"222028SMT['CC', 'CC', 'CI']",2,2,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,0.7500001
"222028SMT['CC', 'CC', 'CI']",2,3,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,5,0,0.83
"222028SMT['CC', 'CC', 'CI']",2,3,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,0.83
"222028SMT['CC', 'CC', 'CI']",2,3,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,0.83
"222028SMT['CC', 'CC', 'CI']",2,4,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,0.83
"222028SMT['CC', 'CC', 'CI']",2,4,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,0.83
"222028SMT['CC', 'CC', 'CI']",2,5,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,0.8499999
"222028SMT['CC', 'CC', 'CI']",2,4,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,0.83
"222028SMT['CC', 'CC', 'CI']",2,5,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,0.8499999
"222028SMT['CC', 'CC', 'CI']",2,5,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,5,0,0.8499999
"222028SMT['CC', 'CC', 'CI']",2,6,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,2,3,1.01
"222028SMT['CC', 'CC', 'CI']",2,6,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,1.01
"222028SMT['CC', 'CC', 'CI']",2,6,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,1.01
"222028SMT['CC', 'CC', 'CI']",2,7,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,1.06
"222028SMT['CC', 'CC', 'CI']",2,7,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,1.06
"222028SMT['CC', 'CC', 'CI']",2,7,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,5,0,1.06
"222028SMT['CC', 'CC', 'CI']",2,9,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,1.04
"222028SMT['CC', 'CC', 'CI']",2,8,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,0.9399999
"222028SMT['CC', 'CC', 'CI']",2,8,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,0.9399999
"222028SMT['CC', 'CC', 'CI']",2,8,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,0.9399999
"222028SMT['CC', 'CC', 'CI']",2,9,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,1.04
"222028SMT['CC', 'CC', 'CI']",2,9,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,1.04
"222028SMT['CC', 'CC', 'CI']",2,10,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,1.29
"222028SMT['CC', 'CC', 'CI']",2,10,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,2,3,1.29
"222028SMT['CC', 'CC', 'CI']",2,10,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,2,3,1.29
"222028SMT['CC', 'CC', 'CI']",2,11,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,1.4
"222028SMT['CC', 'CC', 'CI']",2,11,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,1.4
"222028SMT['CC', 'CC', 'CI']",2,12,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,5,0,1.32
"222028SMT['CC', 'CC', 'CI']",2,11,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,1.4
"222028SMT['CC', 'CC', 'CI']",2,12,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,1.32
"222028SMT['CC', 'CC', 'CI']",2,12,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,1.32
"222028SMT['CC', 'CC', 'CI']",2,13,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,5,0,1.39
"222028SMT['CC', 'CC', 'CI']",2,13,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,1.39
"222028SMT['CC', 'CC', 'CI']",2,13,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,1.39
"222028SMT['CC', 'CC', 'CI']",2,14,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,1.49
"222028SMT['CC', 'CC', 'CI']",2,14,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,1.49
"222028SMT['CC', 'CC', 'CI']",2,14,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,1.49
"222028SMT['CC', 'CC', 'CI']",2,15,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,1.68
"222028SMT['CC', 'CC', 'CI']",2,15,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,1.68
"222028SMT['CC', 'CC', 'CI']",2,15,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,1.68
"222028SMT['CC', 'CC', 'CI']",2,16,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,1.8
"222028SMT['CC', 'CC', 'CI']",2,16,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,1.8
"222028SMT['CC', 'CC', 'CI']",2,17,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,1.9
"222028SMT['CC', 'CC', 'CI']",2,16,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,1.8
"222028SMT['CC', 'CC', 'CI']",2,17,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,1.9
"222028SMT['CC', 'CC', 'CI']",2,17,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,1.9
"222028SMT['CC', 'CC', 'CI']",2,18,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,2.12
"222028SMT['CC', 'CC', 'CI']",2,18,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,2,3,2.12
"222028SMT['CC', 'CC', 'CI']",2,18,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,2.12
"222028SMT['CC', 'CC', 'CI']",2,19,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,2.25
"222028SMT['CC', 'CC', 'CI']",2,19,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,2.25
"222028SMT['CC', 'CC', 'CI']",2,19,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,2.25
"222028SMT['CC', 'CC', 'CI']",2,20,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,2.369999
"222028SMT['CC', 'CC', 'CI']",2,20,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,2.369999
"222028SMT['CC', 'CC', 'CI']",2,20,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,2.369999
"222028SMT['CC', 'CC', 'CI']",2,21,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,2.419999
"222028SMT['CC', 'CC', 'CI']",2,21,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,2.419999
"222028SMT['CC', 'CC', 'CI']",2,21,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,2.419999
"222028SMT['CC', 'CC', 'CI']",2,22,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,2.569999
"222028SMT['CC', 'CC', 'CI']",2,23,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,2.799999
"222028SMT['CC', 'CC', 'CI']",2,22,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,2,3,2.569999
"222028SMT['CC', 'CC', 'CI']",2,22,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,2.569999
"222028SMT['CC', 'CC', 'CI']",2,23,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,2.799999
"222028SMT['CC', 'CC', 'CI']",2,23,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,2,3,2.799999
"222028SMT['CC', 'CC', 'CI']",2,24,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,2,3,2.969999
"222028SMT['CC', 'CC', 'CI']",2,24,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,2.969999
"222028SMT['CC', 'CC', 'CI']",2,24,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,2.969999
"222028SMT['CC', 'CC', 'CI']",2,25,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,2.969999
"222028SMT['CC', 'CC', 'CI']",2,25,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,5,0,2.969999
"222028SMT['CC', 'CC', 'CI']",2,26,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,3.079999
"222028SMT['CC', 'CC', 'CI']",2,26,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,3.079999
"222028SMT['CC', 'CC', 'CI']",2,25,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,2.969999
"222028SMT['CC', 'CC', 'CI']",2,26,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,3.079999
"222028SMT['CC', 'CC', 'CI']",2,27,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,3.019999
"222028SMT['CC', 'CC', 'CI']",2,27,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,3.019999
"222028SMT['CC', 'CC', 'CI']",2,27,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,2,3,3.019999
"222028SMT['CC', 'CC', 'CI']",2,28,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,3.059999
"222028SMT['CC', 'CC', 'CI']",2,28,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,3.059999
"222028SMT['CC', 'CC', 'CI']",2,28,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,3.059999
"222028SMT['CC', 'CC', 'CI']",2,29,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,5,0,3.209999
"222028SMT['CC', 'CC', 'CI']",2,29,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,3.209999
"222028SMT['CC', 'CC', 'CI']",2,30,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,3.319999
"222028SMT['CC', 'CC', 'CI']",2,30,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,3.319999
"222028SMT['CC', 'CC', 'CI']",2,29,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,3.209999
"222028SMT['CC', 'CC', 'CI']",2,30,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,3.319999
"222028SMT['CC', 'CC', 'CI']",2,31,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,3.219999
"222028SMT['CC', 'CC', 'CI']",2,31,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,5,0,3.219999
"222028SMT['CC', 'CC', 'CI']",2,31,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,3.219999
"222028SMT['CC', 'CC', 'CI']",2,32,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,3.239999
"222028SMT['CC', 'CC', 'CI']",2,32,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,3.239999
"222028SMT['CC', 'CC', 'CI']",2,32,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,3.239999
"222028SMT['CC', 'CC', 'CI']",2,33,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,3.229998
"222028SMT['CC', 'CC', 'CI']",2,34,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,3.399998
"222028SMT['CC', 'CC', 'CI']",2,33,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,3.229998
"222028SMT['CC', 'CC', 'CI']",2,33,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,3.229998
"222028SMT['CC', 'CC', 'CI']",2,34,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,2,3,3.399998
"222028SMT['CC', 'CC', 'CI']",2,34,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,3.399998
"222028SMT['CC', 'CC', 'CI']",2,35,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,3.359998
"222028SMT['CC', 'CC', 'CI']",2,35,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,3.359998
"222028SMT['CC', 'CC', 'CI']",2,35,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,3.359998
"222028SMT['CC', 'CC', 'CI']",2,36,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,3.489998
"222028SMT['CC', 'CC', 'CI']",2,36,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,3.489998
"222028SMT['CC', 'CC', 'CI']",2,36,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,3.489998
"222028SMT['CC', 'CC', 'CI']",2,37,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,3.639998
"222028SMT['CC', 'CC', 'CI']",2,38,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,3.699998
"222028SMT['CC', 'CC', 'CI']",2,37,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,3.639998
"222028SMT['CC', 'CC', 'CI']",2,37,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,3.639998
"222028SMT['CC', 'CC', 'CI']",2,38,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,3.699998
"222028SMT['CC', 'CC', 'CI']",2,38,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,2,3,3.699998
"222028SMT['CC', 'CC', 'CI']",2,39,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,3.729998
"222028SMT['CC', 'CC', 'CI']",2,39,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,3.729998
"222028SMT['CC', 'CC', 'CI']",2,39,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,3.729998
"222028SMT['CC', 'CC', 'CI']",2,40,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,3.609998
"222028SMT['CC', 'CC', 'CI']",2,40,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,3.609998
"222028SMT['CC', 'CC', 'CI']",2,41,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,3.629997
"222028SMT['CC', 'CC', 'CI']",2,41,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,3.629997
"222028SMT['CC', 'CC', 'CI']",2,40,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,5,0,3.609998
"222028SMT['CC', 'CC', 'CI']",2,41,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,3.629997
"222028SMT['CC', 'CC', 'CI']",2,42,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,2,3,3.789997
"222028SMT['CC', 'CC', 'CI']",2,42,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,3.789997
"222028SMT['CC', 'CC', 'CI']",2,42,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,3.789997
