sessionId,gameId,roundId,playerId,condition,gameState,envState,playerEconState,playerType,playerInvestEcon,playerInvestEnv,playerInvHistEcon,playerInvHistEnv,strongestEmotionType,strongestEmotionIntensity,activeEmotions_Hate,activeEmotions_Reproach,activeEmotions_Shame,activeEmotions_Anger,activeEmotions_Remorse,activeEmotions_Distress,activeEmotions_Fear,activeEmotions_Disappointment,activeEmotions_FearConfirmed,activeEmotions_Pity,activeEmotions_Resentment,activeEmotions_Love,activeEmotions_Admiration,activeEmotions_Pride,activeEmotions_Gratitude,activeEmotions_Gratification,activeEmotions_Joy,activeEmotions_Hope,activeEmotions_Relief,activeEmotions_Satisfaction,activeEmotions_Gloating,activeEmotions_HappyFor,mood
"132307FLO['CC', 'CC', 'CI']",1,11,1,"['CC', 'CC', 'CI']",NOT_FINISHED,0.76,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,5,8,52,Fear,9.12,0.00,4.35,0.00,0.00,0.00,0.00,9.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.07,0.00,0.00,0.00,0.00,-9.66
"132307FLO['CC', 'CC', 'CI']",1,12,1,"['CC', 'CC', 'CI']",NOT_FINISHED,0.78,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,5,8,57,Fear,9.12,0.00,4.35,0.00,0.00,0.00,0.00,9.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.07,0.00,0.00,0.00,0.00,-9.66
"132307FLO['CC', 'CC', 'CI']",1,12,0,"['CC', 'CC', 'CI']",NOT_FINISHED,0.78,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,5,10,55,Fear,9.12,0.00,4.35,0.00,0.00,0.00,0.00,9.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.07,0.00,0.00,0.00,0.00,-9.66
"132307FLO['CC', 'CC', 'CI']",1,13,0,"['CC', 'CC', 'CI']",NOT_FINISHED,0.7,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,5,10,60,Fear,9.12,0.00,4.35,0.00,0.00,0.00,0.00,9.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.07,0.00,0.00,0.00,0.00,-9.66
"132307FLO['CC', 'CC', 'CI']",1,13,2,"['CC', 'CC', 'CI']",NOT_FINISHED,0.7,0.91,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,4,1,57,13,Hope,9.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,9.12,0.00,0.00,0.00,0.00,9.66
"132307FLO['CC', 'CC', 'CI']",1,12,2,"['CC', 'CC', 'CI']",NOT_FINISHED,0.78,0.85,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,5,0,53,12,Hope,9.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,9.12,0.00,0.00,0.00,0.00,9.66
"132307FLO['CC', 'CC', 'CI']",1,13,1,"['CC', 'CC', 'CI']",NOT_FINISHED,0.7,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,5,8,62,Fear,9.12,0.00,4.35,0.00,0.00,0.00,0.00,9.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.07,0.00,0.00,0.00,0.00,-9.66
"132307FLO['CC', 'CC', 'CI']",1,14,1,"['CC', 'CC', 'CI']",NOT_FINISHED,0.79,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,1,4,9,66,Fear,9.12,0.00,4.35,0.00,0.00,0.00,0.00,9.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.07,0.00,0.00,0.00,0.00,-9.66
"132307FLO['CC', 'CC', 'CI']",1,14,0,"['CC', 'CC', 'CI']",NOT_FINISHED,0.79,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,5,10,65,Fear,9.12,0.00,4.35,0.00,0.00,0.00,0.00,9.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.07,0.00,0.00,0.00,0.00,-9.66
"132307FLO['CC', 'CC', 'CI']",1,14,2,"['CC', 'CC', 'CI']",NOT_FINISHED,0.79,0.93,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,5,0,62,13,Hope,9.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,9.12,0.00,0.00,0.00,0.00,9.66
