sessionId,gameId,roundId,playerId,condition,gameState,envState,playerEconState,playerName,playerType,playerInvestEcon,playerInvestEnv,playerInvHistEcon,playerInvHistEnv,strongestEmotionType,strongestEmotionIntensity,activeEmotions_Hate,activeEmotions_Reproach,activeEmotions_Shame,activeEmotions_Anger,activeEmotions_Remorse,activeEmotions_Distress,activeEmotions_Fear,activeEmotions_Disappointment,activeEmotions_FearConfirmed,activeEmotions_Pity,activeEmotions_Resentment,activeEmotions_Love,activeEmotions_Admiration,activeEmotions_Pride,activeEmotions_Gratitude,activeEmotions_Gratification,activeEmotions_Joy,activeEmotions_Hope,activeEmotions_Relief,activeEmotions_Satisfaction,activeEmotions_Gloating,activeEmotions_HappyFor,mood
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",4,2,2,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",LOSS,5.960464E-08,0.2,RANDOM,AI-RANDOM,3,2,10,5,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",5,0,0,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.63,0,MCTS,AI-MCTS,0,5,2,3,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",5,0,1,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.63,0.11,RANDOM,AI-RANDOM,4,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",5,0,2,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.63,0.03,RANDOM,AI-RANDOM,0,5,0,5,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",5,1,1,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.37,0.12,RANDOM,AI-RANDOM,2,3,6,4,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",5,1,0,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.37,0,MCTS,AI-MCTS,4,1,4,6,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",5,1,2,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.37,0.1,RANDOM,AI-RANDOM,5,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",5,2,1,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.26,0.12,RANDOM,AI-RANDOM,4,1,10,5,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",5,2,0,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.26,0,MCTS,AI-MCTS,2,3,6,9,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",5,2,2,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.26,0,RANDOM,AI-RANDOM,2,3,7,8,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",5,3,2,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.3000001,0,RANDOM,AI-RANDOM,0,5,7,13,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",5,3,0,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.3000001,0.09,MCTS,AI-MCTS,5,0,8,12,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",5,4,2,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.2100001,0,RANDOM,AI-RANDOM,0,5,7,18,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",5,3,1,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.3000001,0.02000002,RANDOM,AI-RANDOM,0,5,10,10,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",5,4,0,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.2100001,0.12,MCTS,AI-MCTS,5,0,10,15,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",5,4,1,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.2100001,0,RANDOM,AI-RANDOM,1,4,11,14,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",5,5,1,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.1200001,0,RANDOM,AI-RANDOM,2,3,13,17,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",5,5,2,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.1200001,0.02,RANDOM,AI-RANDOM,3,2,10,20,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",5,5,0,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.1200001,0.24,MCTS,AI-MCTS,5,0,12,18,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",5,6,0,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.1000001,0.09,MCTS,AI-MCTS,0,5,14,21,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",5,7,0,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.0200001,7.450581E-09,MCTS,AI-MCTS,2,3,16,24,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",5,6,2,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.1000001,0.009999998,RANDOM,AI-RANDOM,3,2,13,22,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",5,6,1,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.1000001,0.09,RANDOM,AI-RANDOM,3,2,16,19,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",5,7,1,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.0200001,0,RANDOM,AI-RANDOM,2,3,18,22,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",5,7,2,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.0200001,0,RANDOM,AI-RANDOM,3,2,16,24,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",5,8,1,"['MCTS', 'RANDOM', 'RANDOM']",LOSS,0,0,RANDOM,AI-RANDOM,2,3,20,25,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",5,8,2,"['MCTS', 'RANDOM', 'RANDOM']",LOSS,0,0.03999999,RANDOM,AI-RANDOM,4,1,20,25,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",5,8,0,"['MCTS', 'RANDOM', 'RANDOM']",LOSS,0,0.04000001,MCTS,AI-MCTS,5,0,18,27,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",6,0,0,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.25,0.25,RANDOM_CMP,AI-RANDOM,4,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",6,0,1,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.25,0.14,RANDOM,AI-RANDOM,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",6,0,2,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.25,0.15,RANDOM,AI-RANDOM,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",6,1,0,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",LOSS,0,0.2,RANDOM_CMP,AI-RANDOM,1,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",6,1,1,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",LOSS,0,0.16,RANDOM,AI-RANDOM,3,2,6,4,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",6,1,2,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",LOSS,0,0.19,RANDOM,AI-RANDOM,5,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",7,0,1,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.46,0.13,RANDOM,AI-RANDOM,4,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",7,1,2,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.3900001,0.06999999,RANDOM,AI-RANDOM,3,2,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",7,0,2,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.46,0.09,RANDOM,AI-RANDOM,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",7,0,0,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.46,0.09,MCTS,AI-MCTS,3,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",7,1,1,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.3900001,0.11,RANDOM,AI-RANDOM,2,3,6,4,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",7,1,0,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.3900001,0,MCTS,AI-MCTS,3,2,4,6,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",7,2,2,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.5100001,0,RANDOM,AI-RANDOM,0,5,5,10,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",7,2,1,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.5100001,0.06,RANDOM,AI-RANDOM,2,3,8,7,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",7,2,0,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.5100001,0,MCTS,AI-MCTS,0,5,6,9,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",7,3,0,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.5300001,0,MCTS,AI-MCTS,3,2,8,12,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",7,3,1,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.5300001,0,RANDOM,AI-RANDOM,0,5,8,12,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",7,3,2,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.5300001,0,RANDOM,AI-RANDOM,3,2,8,12,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",7,4,2,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.5500001,0,RANDOM,AI-RANDOM,2,3,10,15,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",7,4,1,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.5500001,0.07,RANDOM,AI-RANDOM,3,2,11,14,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",7,5,2,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.5300001,0,RANDOM,AI-RANDOM,0,5,10,20,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",7,5,1,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.5300001,0,RANDOM,AI-RANDOM,1,4,12,18,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",7,4,0,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.5500001,0,MCTS,AI-MCTS,0,5,10,15,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",7,5,0,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.5300001,0.06,MCTS,AI-MCTS,5,0,12,18,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",7,6,1,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.2800001,0.04,RANDOM,AI-RANDOM,5,0,17,18,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",7,6,2,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.2800001,0.09,RANDOM,AI-RANDOM,5,0,15,20,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",7,6,0,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.2800001,0.07000001,MCTS,AI-MCTS,2,3,14,21,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",7,7,0,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.17,0.05000001,MCTS,AI-MCTS,4,1,16,24,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",7,7,1,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.17,0.1,RANDOM,AI-RANDOM,3,2,20,20,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",7,7,2,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.17,0.04000001,RANDOM,AI-RANDOM,1,4,16,24,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",7,8,1,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.25,0.05000001,RANDOM,AI-RANDOM,0,5,20,25,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",7,8,0,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.25,0.09000001,MCTS,AI-MCTS,3,2,18,27,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",7,8,2,"['MCTS', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.25,0.11,RANDOM,AI-RANDOM,3,2,19,26,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",7,9,2,"['MCTS', 'RANDOM', 'RANDOM']",LOSS,0,0.19,RANDOM,AI-RANDOM,3,2,22,28,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",7,9,1,"['MCTS', 'RANDOM', 'RANDOM']",LOSS,0,0.09,RANDOM,AI-RANDOM,4,1,24,26,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",7,9,0,"['MCTS', 'RANDOM', 'RANDOM']",LOSS,0,0.13,MCTS,AI-MCTS,5,0,20,30,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,0,0,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.72,0.2,RANDOM_CMP,AI-RANDOM,4,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,1,1,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.59,0.04000002,RANDOM,AI-RANDOM,5,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,1,0,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.59,0.15,RANDOM_CMP,AI-RANDOM,1,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,0,2,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.72,0,RANDOM,AI-RANDOM,0,5,0,5,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,0,1,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.72,0.02,RANDOM,AI-RANDOM,0,5,0,5,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,1,2,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.59,0,RANDOM,AI-RANDOM,4,1,4,6,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,2,2,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.44,0.02,RANDOM,AI-RANDOM,5,0,9,6,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,2,0,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.44,0.25,RANDOM_CMP,AI-RANDOM,4,1,9,6,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,2,1,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.44,0.05000002,RANDOM,AI-RANDOM,2,3,7,8,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,3,1,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.43,0.17,RANDOM,AI-RANDOM,5,0,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,3,2,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.43,0,RANDOM,AI-RANDOM,3,2,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,3,0,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.43,0.13,RANDOM_CMP,AI-RANDOM,0,5,9,11,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,4,0,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.36,0.17,RANDOM_CMP,AI-RANDOM,3,2,12,13,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,5,0,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.62,0.11,RANDOM_CMP,AI-RANDOM,3,2,15,15,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,5,1,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.62,0,RANDOM,AI-RANDOM,0,5,14,16,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,4,1,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.36,0.07000002,RANDOM,AI-RANDOM,2,3,14,11,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,4,2,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.36,0,RANDOM,AI-RANDOM,2,3,14,11,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,5,2,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.62,0,RANDOM,AI-RANDOM,0,5,14,16,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,6,1,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.6799999,0.009999998,RANDOM,AI-RANDOM,2,3,16,19,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,6,2,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.6799999,0.03,RANDOM,AI-RANDOM,2,3,16,19,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,6,0,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.6799999,0.17,RANDOM_CMP,AI-RANDOM,4,1,19,16,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,7,2,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.74,0,RANDOM,AI-RANDOM,0,5,16,24,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,7,1,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.74,0,RANDOM,AI-RANDOM,0,5,16,24,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,8,1,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.67,0.02,RANDOM,AI-RANDOM,4,1,20,25,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,7,0,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.74,0.21,RANDOM_CMP,AI-RANDOM,4,1,23,17,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,8,2,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.67,0,RANDOM,AI-RANDOM,1,4,17,28,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,8,0,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.67,0.13,RANDOM_CMP,AI-RANDOM,1,4,24,21,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,9,1,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.5,0.15,RANDOM,AI-RANDOM,5,0,25,25,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,9,0,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.5,0.14,RANDOM_CMP,AI-RANDOM,3,2,27,23,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,9,2,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.5,0,RANDOM,AI-RANDOM,2,3,19,31,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,10,0,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.47,0.12,RANDOM_CMP,AI-RANDOM,2,3,29,26,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,10,1,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.47,0.19,RANDOM,AI-RANDOM,3,2,28,27,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,10,2,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.47,0,RANDOM,AI-RANDOM,1,4,20,35,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,11,2,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.4699999,0,RANDOM,AI-RANDOM,1,4,21,39,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,11,1,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.4699999,0.14,RANDOM,AI-RANDOM,2,3,30,30,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,12,2,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.55,0.009999998,RANDOM,AI-RANDOM,2,3,23,42,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,11,0,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.4699999,0.14,RANDOM_CMP,AI-RANDOM,4,1,33,27,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,12,0,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.55,0.16,RANDOM_CMP,AI-RANDOM,2,3,35,30,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,12,1,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.55,0.17,RANDOM,AI-RANDOM,2,3,32,33,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,13,1,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.54,0.09000001,RANDOM,AI-RANDOM,1,4,33,37,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,13,0,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.54,0.17,RANDOM_CMP,AI-RANDOM,2,3,37,33,,,,,,,,,,,,,,,,,,,,,,,,,
"150400MEM['MCTS', 'RANDOM', 'RANDOM']",8,13,2,"['RANDOM_CMP', 'RANDOM', 'RANDOM']",NOT_FINISHED,0.54,0.04,RANDOM,AI-RANDOM,3,2,26,44,,,,,,,,,,,,,,,,,,,,,,,,,
