currSessionId,currGameId,currGameCondition,currGameRoundId,currGamePhase,playerId,playerType,mood
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",4,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",4,BUDGET_ALLOCATION,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",5,BUDGET_ALLOCATION,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",4,BUDGET_ALLOCATION,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,9.89
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",5,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",5,BUDGET_ALLOCATION,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,9.89
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",6,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",6,BUDGET_ALLOCATION,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",6,BUDGET_ALLOCATION,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,9.89
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",7,BUDGET_ALLOCATION,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",7,BUDGET_ALLOCATION,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,9.89
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",7,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",8,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",9,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",9,BUDGET_ALLOCATION,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",9,BUDGET_ALLOCATION,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,9.89
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",8,BUDGET_ALLOCATION,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",8,BUDGET_ALLOCATION,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,9.89
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",10,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",10,BUDGET_ALLOCATION,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",10,BUDGET_ALLOCATION,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,9.89
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",11,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",11,BUDGET_ALLOCATION,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",11,BUDGET_ALLOCATION,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,9.89
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",12,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",12,BUDGET_ALLOCATION,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",12,BUDGET_ALLOCATION,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,9.89
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",13,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",13,BUDGET_ALLOCATION,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",13,BUDGET_ALLOCATION,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,9.89
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",14,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",14,BUDGET_ALLOCATION,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",14,BUDGET_ALLOCATION,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,9.89
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",15,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",15,BUDGET_ALLOCATION,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,9.89
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",15,BUDGET_ALLOCATION,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",16,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",17,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",16,BUDGET_ALLOCATION,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",16,BUDGET_ALLOCATION,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,9.89
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",17,BUDGET_ALLOCATION,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",17,BUDGET_ALLOCATION,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,9.89
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",18,BUDGET_ALLOCATION,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",18,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",18,BUDGET_ALLOCATION,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,9.89
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",19,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"052106CZK['CC', 'CC', 'CI']",1,"['CC', 'CC', 'CC']",19,BUDGET_ALLOCATION,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
