sessionId,currGameId,condition,outcome,env_state,playerId,pos,type,econ_state,econ_history_perc,env_history_perc,num_played_rounds
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",22,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,3.909998,0,0,AI_RANDOM,0.7499997,130,125,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",22,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,3.909998,2,1,AI_RANDOM,0.02999997,134,121,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",22,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,3.909998,1,2,AI_RANDOM,-0.7900001,111,144,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",23,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.2199997,2,2,AI_RANDOM,0.01000002,104,91,39
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",23,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.2199997,0,0,AI_RANDOM,1.11,101,94,39
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",23,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.2199997,1,1,AI_RANDOM,0.4900001,104,91,39
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",24,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,0.3499993,0,1,AI_RANDOM,0.6499999,143,112,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",24,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,0.3499993,1,0,AI_RANDOM,0.9999999,121,134,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",24,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,0.3499993,2,2,AI_RANDOM,0.29,140,115,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",25,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,1.84,0,2,AI_RANDOM,-0.4999999,121,134,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",25,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,1.84,1,1,AI_RANDOM,0.3299999,118,137,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",25,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,1.84,2,0,AI_RANDOM,1.2,144,111,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",26,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.08999997,1,2,AI_RANDOM,-0.18,14,41,11
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",26,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.08999997,2,0,AI_RANDOM,0.26,36,19,11
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",26,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.08999997,0,1,AI_RANDOM,0.15,26,29,11
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",27,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.00999999,0,2,AI_RANDOM,0.02000001,6,9,3
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",27,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.00999999,1,1,AI_RANDOM,0.28,13,2,3
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",27,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.00999999,2,0,AI_RANDOM,0.37,8,7,3
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",28,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,1.559999,0,0,AI_RANDOM,0.2799999,131,124,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",28,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,1.559999,1,2,AI_RANDOM,-3.72529E-09,127,128,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",28,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,1.559999,2,1,AI_RANDOM,0.26,132,123,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",29,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,0.8500006,1,2,AI_RANDOM,-0.79,137,118,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",29,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,0.8500006,2,1,AI_RANDOM,-0.7400001,138,117,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",29,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,0.8500006,0,0,AI_RANDOM,-0.18,117,138,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",30,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,1.569999,0,0,AI_RANDOM,1.1,143,112,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",30,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,1.569999,2,1,AI_RANDOM,1.03,136,119,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",30,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,1.569999,1,2,AI_RANDOM,-1.01,105,150,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",31,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.25,0,2,AI_RANDOM,-0.2,19,16,7
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",31,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.25,1,1,AI_RANDOM,0.04999996,23,12,7
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",31,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.25,2,0,AI_RANDOM,0.11,16,19,7
